Date,Year,Month,Day,Adj Close,Close,High,Low,Open,Volume
7/6/16,2016,7,6,1.169970989227295,1.191249966621399,1.1982500553131104,1.1694999933242798,1.1755000352859497,273104000
7/7/16,2016,7,7,1.2004170417785645,1.222249984741211,1.2265000343322754,1.193750023841858,1.1992499828338623,395400000
7/8/16,2016,7,8,1.2485417127609253,1.2712500095367432,1.277250051498413,1.2304999828338623,1.2352499961853027,481932000
7/11/16,2016,7,11,1.2772694826126099,1.3005000352859497,1.309999942779541,1.2879999876022339,1.2894999980926514,448776000
7/12/16,2016,7,12,1.296420931816101,1.3200000524520874,1.3320000171661377,1.2984999418258667,1.315000057220459,436760000
7/13/16,2016,7,13,1.2959299087524414,1.3194999694824219,1.3300000429153442,1.3174999952316284,1.3224999904632568,324604000
7/14/16,2016,7,14,1.3091888427734375,1.3329999446868896,1.3450000286102295,1.315500020980835,1.3265000581741333,316892000
7/15/16,2016,7,15,1.293965458869934,1.3174999952316284,1.3235000371932983,1.2960000038146973,1.315999984741211,428616000
7/18/16,2016,7,18,1.3005950450897217,1.3242499828338623,1.3357499837875366,1.3192499876022339,1.3337500095367432,252992000
7/19/16,2016,7,19,1.3140995502471924,1.3380000591278076,1.343250036239624,1.3209999799728394,1.3235000371932983,382652000
7/20/16,2016,7,20,1.331286907196045,1.3554999828338623,1.3627500534057617,1.3370000123977661,1.3424999713897705,296460000
7/21/16,2016,7,21,1.306733489,1.3305000066757202,1.3567500114440918,1.3259999752044678,1.3524999618530273,361308000
7/22/16,2016,7,22,1.342335820198059,1.3667500019073486,1.3667500019073486,1.3255000114440918,1.3352500200271606,315768000
7/25/16,2016,7,25,1.3671345710754395,1.3919999599456787,1.3952499628067017,1.368999958,1.375,312528000
7/26/16,2016,7,26,1.3904606103897095,1.4157500267028809,1.4229999780654907,1.402250051498413,1.4042500257492065,514508000
7/27/16,2016,7,27,1.3764654397964478,1.4014999866485596,1.4305000305175781,1.3930000066757202,1.4279999732971191,446676000
7/28/16,2016,7,28,1.3794113397598267,1.4045000076293945,1.4149999618530273,1.400249958,1.4047499895095825,221916000
7/29/16,2016,7,29,1.4020005464553833,1.4275000095367432,1.431249976158142,1.3845000267028809,1.409749984741211,409588000
8/1/16,2016,8,1,1.3929156064987183,1.4182499647140503,1.4387500286102295,1.409000039100647,1.433500051498413,301120000
8/2/16,2016,8,2,1.3759738206863403,1.4010000228881836,1.4257500171661377,1.3875000476837158,1.4249999523162842,282748000
8/3/16,2016,8,3,1.3796571493148804,1.4047499895095825,1.4075000286102295,1.3914999961853027,1.3992500305175781,299828000
8/4/16,2016,8,4,1.4051927328109741,1.4307500123977661,1.437250018119812,1.408750057220459,1.4114999771118164,272712000
8/5/16,2016,8,5,1.4290097951889038,1.4550000429153442,1.4557499885559082,1.440250039100647,1.4472500085830688,371588000
8/8/16,2016,8,8,1.4422677755355835,1.468500018119812,1.4785000085830688,1.4529999494552612,1.475000023841858,305064000
8/9/16,2016,8,9,1.4459515810012817,1.472249984741211,1.4865000247955322,1.468500018119812,1.4757499694824219,372344000
8/10/16,2016,8,10,1.4366211891174316,1.462749958,1.4874999523162842,1.4579999446868896,1.4852499961853027,375740000
8/11/16,2016,8,11,1.4658393859863281,1.4924999475479126,1.4987499713897705,1.4674999713897705,1.4704999923706055,681064000
8/12/16,2016,8,12,1.547847867012024,1.5759999752044678,1.5844999551773071,1.5157500505447388,1.5475000143051147,1425744000
8/15/16,2016,8,15,1.5463744401931763,1.5744999647140503,1.587499976158142,1.5532499551773071,1.5777499675750732,573304000
8/16/16,2016,8,16,1.5370444059371948,1.565000057220459,1.5747499465942383,1.5602500438690186,1.5722500085830688,287652000
8/17/16,2016,8,17,1.5014417171478271,1.528749942779541,1.568500042,1.5164999961853027,1.565000057220459,595212000
8/18/16,2016,8,18,1.524767518043518,1.5525000095367432,1.5549999475479126,1.5204999446868896,1.5264999866485596,331684000
8/19/16,2016,8,19,1.528696060180664,1.556499958,1.5682499408721924,1.5449999570846558,1.5517499446868896,291560000
8/22/16,2016,8,22,1.5350801944732666,1.562999963760376,1.565250039100647,1.5427500009536743,1.5612499713897705,244748000
8/23/16,2016,8,23,1.5475022792816162,1.5727499723434448,1.5829999446868896,1.5682499408721924,1.5759999752044678,339764000
8/24/16,2016,8,24,1.5236419439315796,1.5484999418258667,1.5789999961853027,1.5412499904632568,1.5782500505447388,298448000
8/25/16,2016,8,25,1.5135561227798462,1.5382499694824219,1.5497499704360962,1.5190000534057617,1.5490000247955322,406032000
8/26/16,2016,8,26,1.5258554220199585,1.5507500171661377,1.559499979019165,1.5299999713897705,1.5422500371932983,300024000
8/29/16,2016,8,29,1.5248714685440063,1.5497499704360962,1.563249945640564,1.5472500324249268,1.5570000410079956,274652000
8/30/16,2016,8,30,1.5160161256790161,1.5407500267028809,1.555999994277954,1.5364999771118164,1.5477499961853027,285544000
8/31/16,2016,8,31,1.5088825225830078,1.5334999561309814,1.5479999780654907,1.5290000438690186,1.5437500476837158,388544000
9/1/16,2016,9,1,1.553406000137329,1.5787500143051147,1.5844999551773071,1.5334999561309814,1.534749984741211,428492000
9/2/16,2016,9,2,1.5381548404693604,1.563249945640564,1.5837500095367432,1.5455000400543213,1.5820000171661377,323148000
9/6/16,2016,9,6,1.5526679754257202,1.5779999494552612,1.5779999494552612,1.5607500076293945,1.568750023841858,306812000
9/7/16,2016,9,7,1.5297917127609253,1.5547499656677246,1.5807499885559082,1.5457500219345093,1.5729999542236328,397988000
9/8/16,2016,9,8,1.540860652923584,1.565999984741211,1.568500042,1.5355000495910645,1.5532499551773071,315808000
9/9/16,2016,9,9,1.4641128778457642,1.4880000352859497,1.5575000047683716,1.475000023841858,1.5487500429153442,697760000
9/12/16,2016,9,12,1.494369387626648,1.5187499523162842,1.5217499732971191,1.4329999685287476,1.468250036239624,598260000
9/13/16,2016,9,13,1.4727226495742798,1.496749997138977,1.5325000286102295,1.4882500171661377,1.5149999856948853,471768000
9/14/16,2016,9,14,1.4857598543167114,1.5099999904632568,1.5149999856948853,1.4877500534057617,1.500249981880188,319048000
9/15/16,2016,9,15,1.5420907735824585,1.5672500133514404,1.569000005722046,1.5089999437332153,1.5125000476837158,515212000
9/16/16,2016,9,16,1.5457805395126343,1.5709999799728394,1.5812499523162842,1.5529999732971191,1.5727499723434448,902444000
9/19/16,2016,9,19,1.5661975145339966,1.5917500257492065,1.631500005722046,1.5802500247955322,1.587499976158142,417128000
9/20/16,2016,9,20,1.551930546760559,1.5772500038146973,1.6100000143051147,1.568500042,1.6100000143051147,331112000
9/21/16,2016,9,21,1.5954700708389282,1.621500015258789,1.624500036239624,1.5817500352859497,1.5820000171661377,336212000
9/22/16,2016,9,22,1.5994057655334473,1.625499963760376,1.6360000371932983,1.6162500381469727,1.631000042,308732000
9/23/16,2016,9,23,1.5976836681365967,1.6237499713897705,1.6322499513626099,1.6165000200271606,1.627500057220459,276132000
9/26/16,2016,9,26,1.5826789140701294,1.6085000038146973,1.6150000095367432,1.5882500410079956,1.6052500009536743,230040000
9/27/16,2016,9,27,1.6367952823638916,1.6634999513626099,1.6660000085830688,1.6015000343322754,1.6022499799728394,402752000
9/28/16,2016,9,28,1.642699122428894,1.6694999933242798,1.6707500219345093,1.6482499837875366,1.6660000085830688,319788000
9/29/16,2016,9,29,1.6579506397247314,1.684999942779541,1.690250039100647,1.6512500047683716,1.6667499542236328,336684000
9/30/16,2016,9,30,1.685501217842102,1.7130000591278076,1.7297500371932983,1.684249997138977,1.6942499876022339,429932000
10/3/16,2016,10,3,1.6837791204452515,1.7112499475479126,1.7377500534057617,1.7082500457763672,1.7130000591278076,242596000
10/4/16,2016,10,4,1.6800895929336548,1.7074999809265137,1.7424999475479126,1.6947499513626099,1.7137500047683716,281624000
10/5/16,2016,10,5,1.6783673763275146,1.7057499885559082,1.7395000457763672,1.7005000114440918,1.722000002861023,305440000
10/6/16,2016,10,6,1.6564747095108032,1.683500051498413,1.6957499980926514,1.656499981880188,1.6852500438690186,360212000
10/7/16,2016,10,7,1.6444212198257446,1.6712499856948853,1.6992499828338623,1.6664999723434448,1.6947499513626099,286260000
10/10/16,2016,10,10,1.6505709886550903,1.6775000095367432,1.6890000104904175,1.6617499589920044,1.6799999475479126,287876000
10/11/16,2016,10,11,1.6267099380493164,1.653249979019165,1.6744999885559082,1.6404999494552612,1.6720000505447388,388540000
10/12/16,2016,10,12,1.6340899467468262,1.6607500314712524,1.6694999933242798,1.6327500343322754,1.6464999914169312,419920000
10/13/16,2016,10,13,1.6075234413146973,1.6337499618530273,1.6449999809265137,1.5924999713897705,1.6412500143051147,390116000
10/14/16,2016,10,14,1.6232664585113525,1.649749994277954,1.6649999618530273,1.6399999856948853,1.653749942779541,330636000
10/17/16,2016,10,17,1.613918662071228,1.6402499675750732,1.6649999618530273,1.6380000114440918,1.6495000123977661,195328000
10/18/16,2016,10,18,1.6385176181793213,1.6652499437332153,1.6747499704360962,1.65625,1.6629999876022339,269372000
10/19/16,2016,10,19,1.6350736618041992,1.6617499589920044,1.6694999933242798,1.6454999446868896,1.6540000438690186,199060000
10/20/16,2016,10,20,1.6660679578781128,1.6932499408721924,1.6987500190734863,1.6575000286102295,1.681249976158142,312084000
10/21/16,2016,10,21,1.661394476890564,1.6885000467300415,1.691499948501587,1.6725000143051147,1.687250018119812,279508000
10/24/16,2016,10,24,1.739371896,1.7677500247955322,1.7697499990463257,1.6997499465942383,1.7000000476837158,339836000
10/25/16,2016,10,25,1.7679065465927124,1.7967499494552612,1.8075000047683716,1.756250023841858,1.7647500038146973,397460000
10/26/16,2016,10,26,1.7750401496887207,1.8040000200271606,1.8237500190734863,1.7799999713897705,1.781749963760376,333792000
10/27/16,2016,10,27,1.7386342287063599,1.7669999599456787,1.8212499618530273,1.7597500085830688,1.8177499771118164,388664000
10/28/16,2016,10,28,1.7356823682785034,1.7640000581741333,1.8025000095367432,1.7607500553131104,1.7755000591278076,290856000
10/31/16,2016,10,31,1.7504416704177856,1.7790000438690186,1.7907500267028809,1.7687499523162842,1.7697499990463257,252388000
11/1/16,2016,11,1,1.6985385417938232,1.7262500524520874,1.7952500581741333,1.7072499990463257,1.7855000495910645,473224000
11/2/16,2016,11,2,1.6914044618606567,1.718999981880188,1.7630000114440918,1.715999960899353,1.7395000457763672,295848000
11/3/16,2016,11,3,1.6717256307601929,1.6990000009536743,1.7285000085830688,1.6660000085830688,1.7269999980926514,309664000
11/4/16,2016,11,4,1.6621320247650146,1.6892499923706055,1.718250036239624,1.6644999980926514,1.687749981880188,328780000
11/7/16,2016,11,7,1.7531473636627197,1.781749963760376,1.7929999828338623,1.7374999523162842,1.7387499809265137,487580000
11/8/16,2016,11,8,1.7504416704177856,1.7790000438690186,1.7942500114440918,1.7625000476837158,1.7884999513626099,429884000
11/9/16,2016,11,9,1.7209229469299316,1.7489999532699585,1.7725000381469727,1.718000054359436,1.7307499647140503,456532000
11/10/16,2016,11,10,1.667052149772644,1.6942499876022339,1.787500023841858,1.6690000295639038,1.787250042,869280000
11/11/16,2016,11,11,2.163944721221924,2.1992499828338623,2.219249963760376,1.962499976158142,1.9877500534057617,2175344000
11/14/16,2016,11,14,2.057434082,2.0910000801086426,2.2047500610351562,2.0905001163482666,2.2022500038146973,1348796000
11/15/16,2016,11,15,2.120159626,2.154750108718872,2.1862499713897705,2.098249912261963,2.1072499752044678,626092000
11/16/16,2016,11,16,2.253976345062256,2.290750026702881,2.313999891281128,2.158750057220459,2.183500051498413,987984000
11/17/16,2016,11,17,2.2726714611053467,2.3097500801086426,2.3697500228881836,2.266249895095825,2.3077499866485596,832988000
11/18/16,2016,11,18,2.296531915664673,2.3340001106262207,2.3582499027252197,2.2950000762939453,2.3097500801086426,576060000
11/21/16,2016,11,21,2.287184238433838,2.324500084,2.358750104904175,2.309999942779541,2.352250099182129,436436000
11/22/16,2016,11,22,2.3036656379699707,2.341249942779541,2.3434998989105225,2.309499979019165,2.3324999809265137,330368000
11/23/16,2016,11,23,2.314998149871826,2.349250078201294,2.3812499046325684,2.3192501068115234,2.3429999351501465,443236000
11/25/16,2016,11,25,2.3196797370910645,2.3540000915527344,2.377500057220459,2.335249900817871,2.3605000972747803,195564000
11/28/16,2016,11,28,2.3184471130371094,2.352750062942505,2.368499994277954,2.3399999141693115,2.346750020980835,278736000
11/29/16,2016,11,29,2.2972612380981445,2.331249952316284,2.3610000610351562,2.3132500648498535,2.3499999046325684,444568000
11/30/16,2016,11,30,2.271393299102783,2.305000066757202,2.3540000915527344,2.302500009536743,2.3399999141693115,440500000
12/1/16,2016,12,1,2.159055709838867,2.190999984741211,2.3042500019073486,2.1192500591278076,2.302500009536743,1035524000
12/2/16,2016,12,2,2.1790101528167725,2.211250066757202,2.2200000286102295,2.128000020980835,2.15625,478292000
12/5/16,2016,12,5,2.2635092735290527,2.296999931335449,2.3152499198913574,2.2249999046325684,2.2497498989105225,602284000
12/6/16,2016,12,6,2.3007092475891113,2.334749937057495,2.343250036239624,2.289249897003174,2.3052499294281006,498796000
12/7/16,2016,12,7,2.342097282409668,2.3767499923706055,2.382499933242798,2.302500009536743,2.321000099182129,480804000
12/8/16,2016,12,8,2.302927255630493,2.3369998931884766,2.4154999256134033,2.3262500762939453,2.3797500133514404,381544000
12/9/16,2016,12,9,2.2620317935943604,2.2955000400543213,2.356750011444092,2.2677500247955322,2.3550000190734863,382312000
12/12/16,2016,12,12,2.207094669342041,2.2397499084472656,2.2487499713897705,2.188499927520752,2.2462499141693115,601332000
12/13/16,2016,12,13,2.246018886566162,2.279249906539917,2.3072500228881836,2.2512500286102295,2.2522499561309814,387796000
12/14/16,2016,12,14,2.3760948181152344,2.411250114440918,2.4277501106262207,2.289249897003174,2.313499927520752,983980000
12/15/16,2016,12,15,2.4317705631256104,2.467750072479248,2.498500108718872,2.4149999618530273,2.422499895095825,746548000
12/16/16,2016,12,16,2.4736504554748535,2.5102500915527344,2.5174999237060547,2.4432499408721924,2.4957499504089355,1089528000
12/19/16,2016,12,19,2.503706455230713,2.540750026702881,2.5612499713897705,2.4749999046325684,2.492500066757202,744656000
12/20/16,2016,12,20,2.5909154415130615,2.6292500495910645,2.653249979019165,2.6029999256134033,2.614500045776367,848056000
12/21/16,2016,12,21,2.607175350189209,2.645750045776367,2.648750066757202,2.592750072479248,2.6410000324249268,576136000
12/22/16,2016,12,22,2.6387078762054443,2.6777501106262207,2.721750020980835,2.663249969482422,2.6705000400543213,718612000
12/23/16,2016,12,23,2.704484701156616,2.744499921798706,2.746000051498413,2.656749963760376,2.6594998836517334,647692000
12/27/16,2016,12,27,2.8902370929718018,2.933000087738037,2.934000015258789,2.7804999351501465,2.801500082015991,1194272000
12/28/16,2016,12,28,2.6914286613464355,2.731250047683716,2.9982500076293945,2.717250108718872,2.990000009536743,2295764000
12/29/16,2016,12,29,2.745133162,2.785749912261963,2.787250042,2.569999933242798,2.622499942779541,2175368000
12/30/16,2016,12,30,2.6295926570892334,2.6684999465942383,2.7980000972747803,2.6575000286102295,2.783750057220459,1212932000
1/3/17,2017,1,3,2.5130674839019775,2.5502500534057617,2.659250020980835,2.484499931335449,2.609999895095825,1501996000
1/4/17,2017,1,4,2.571699857711792,2.6097500324249268,2.637500047683716,2.538249969482422,2.5850000381469727,1199220000
1/5/17,2017,1,5,2.506415605545044,2.5434999465942383,2.6454999446868896,2.526249885559082,2.6132500171661377,984296000
1/6/17,2017,1,6,2.539919853210449,2.577500104904175,2.606250047683716,2.5299999713897705,2.5712499618530273,822856000
1/9/17,2017,1,9,2.6428961753845215,2.681999921798706,2.700000047683716,2.5875000953674316,2.5875000953674316,916248000
1/10/17,2017,1,10,2.622941732406616,2.661750078201294,2.729749917984009,2.640749931335449,2.6952500343322754,880920000
1/11/17,2017,1,11,2.5906693935394287,2.628999948501587,2.6549999713897705,2.603749990463257,2.6500000953674316,525664000
1/12/17,2017,1,12,2.5482966899871826,2.5859999656677246,2.617500066757202,2.5404999256134033,2.605750084,625616000
1/13/17,2017,1,13,2.5480499267578125,2.585750102996826,2.625,2.5764999389648438,2.5899999141693115,457820000
1/17/17,2017,1,17,2.490896224975586,2.527750015258789,2.5799999237060547,2.5142500400543213,2.575000047683716,580612000
1/18/17,2017,1,18,2.5362253189086914,2.5737500190734863,2.580749988555908,2.477750062942505,2.506000042,654424000
1/19/17,2017,1,19,2.5906693935394287,2.628999948501587,2.6614999771118164,2.574500084,2.5767500400543213,644872000
1/20/17,2017,1,20,2.5623388290405273,2.600250005722046,2.6700000762939453,2.578000068664551,2.6519999504089355,492024000
1/23/17,2017,1,23,2.588945150375366,2.6272499561309814,2.6475000381469727,2.5924999713897705,2.5950000286102295,369904000
1/24/17,2017,1,24,2.6441283226013184,2.6832499504089355,2.689500093460083,2.622499942779541,2.637500047683716,428052000
1/25/17,2017,1,25,2.6554605960845947,2.6947500705718994,2.7325000762939453,2.658250093460083,2.726249933242798,522760000
1/26/17,2017,1,26,2.7012834548950195,2.7412500381469727,2.7487499713897705,2.6675000190734863,2.697499990463257,458800000
1/27/17,2017,1,27,2.7535102367401123,2.794250011444092,2.7972500324249268,2.721250057220459,2.7482500076293945,471996000
1/30/17,2017,1,30,2.710397720336914,2.750499963760376,2.775249958,2.6977500915527344,2.7730000019073486,496004000
1/31/17,2017,1,31,2.689704179763794,2.7295000553131104,2.7512500286102295,2.7049999237060547,2.723750114440918,362756000
2/1/17,2017,2,1,2.8072152137756348,2.848750114440918,2.8529999256134033,2.746500015258789,2.7644999027252197,590004000
2/2/17,2017,2,2,2.8426907062530518,2.8847498893737793,2.8935000896453857,2.801500082015991,2.8324999809265137,483240000
2/3/17,2017,2,3,2.8178088665008545,2.859499931335449,2.8975000381469727,2.8475000858306885,2.8862500190734863,372744000
2/6/17,2017,2,6,2.889990807,2.9327499866485596,2.9332499504089355,2.8499999046325684,2.8499999046325684,506768000
2/7/17,2017,2,7,2.9348270893096924,2.978250026702881,3.0230000019073486,2.947499990463257,2.9674999713897705,746224000
2/8/17,2017,2,8,2.9220168590545654,2.965250015258789,2.9827499389648438,2.9094998836517334,2.9600000381469727,449580000
2/9/17,2017,2,9,2.867079257965088,2.9094998836517334,2.9765000343322754,2.890000104904175,2.9714999198913574,842568000
2/10/17,2017,2,10,2.7990856170654297,2.8405001163482666,3.0174999237060547,2.815000057220459,2.9982500076293945,1651092000
2/13/17,2017,2,13,2.6699957847595215,2.7095000743865967,2.8494999408721924,2.7049999237060547,2.834749937057495,1180724000
2/14/17,2017,2,14,2.679849863052368,2.7195000648498535,2.7537500858306885,2.657249927520752,2.6997499465942383,850632000
2/15/17,2017,2,15,2.685270309448242,2.7249999046325684,2.744999885559082,2.694000005722046,2.7225000858306885,373020000
2/16/17,2017,2,16,2.6421573162078857,2.6812500953674316,2.7360000610351562,2.6414999961853027,2.7347500324249268,647176000
2/17/17,2017,2,17,2.641664505004883,2.6807498931884766,2.6852500438690186,2.6197500228881836,2.6675000190734863,563740000
2/21/17,2017,2,21,2.7362658977508545,2.776750087738037,2.780750036239624,2.7054998874664307,2.705749988555908,551952000
2/22/17,2017,2,22,2.732071876525879,2.7690000534057617,2.7950000762939453,2.7497498989105225,2.7855000495910645,433772000
2/23/17,2017,2,23,2.478746175765991,2.5122499465942383,2.659749984741211,2.492000102996826,2.637500047683716,1592888000
2/24/17,2017,2,24,2.5026726722717285,2.5364999771118164,2.549999952316284,2.3924999237060547,2.4267499446868896,1029904000
2/27/17,2017,2,27,2.575439214706421,2.6102499961853027,2.625499963760376,2.5390000343322754,2.555000066757202,715400000
2/28/17,2017,2,28,2.5031657218933105,2.5369999408721924,2.630000114440918,2.5195000171661377,2.619999885559082,625360000
3/1/17,2017,3,1,2.5354793071746826,2.5697500705718994,2.609250068664551,2.527750015258789,2.594749927520752,504804000
3/2/17,2017,3,2,2.4419925212860107,2.4749999046325684,2.571000099182129,2.472249984741211,2.5567500591278076,754332000
3/3/17,2017,3,3,2.427933692932129,2.460750102996826,2.469249963760376,2.4054999351501465,2.464250087738037,864692000
3/6/17,2017,3,6,2.409186363220215,2.4417500495910645,2.452500104904175,2.3792500495910645,2.4240000247955322,883568000
3/7/17,2017,3,7,2.4355790615081787,2.4684998989105225,2.4882500171661377,2.4287500381469727,2.4417500495910645,603400000
3/8/17,2017,3,8,2.4311394691467285,2.4639999866485596,2.5325000286102295,2.461750030517578,2.5174999237060547,638712000
3/9/17,2017,3,9,2.4306464195251465,2.4635000228881836,2.4862499237060547,2.434999942779541,2.4477500915527344,478060000
3/10/17,2017,3,10,2.4449524879455566,2.4779999256134033,2.5022499561309814,2.4595000743865967,2.4902501106262207,499740000
3/13/17,2017,3,13,2.5122923851013184,2.546250104904175,2.5562500953674316,2.4877500534057617,2.4885001182556152,774136000
3/14/17,2017,3,14,2.510565996170044,2.5445001125335693,2.5687499046325684,2.5117499828338623,2.5592501163482666,522016000
3/15/17,2017,3,15,2.5295586585998535,2.5637500286102295,2.5747499465942383,2.507999897003174,2.5562500953674316,615036000
3/16/17,2017,3,16,2.560638666152954,2.595249891281128,2.595750093460083,2.5602500438690186,2.574500084,523100000
3/17/17,2017,3,17,2.616384744644165,2.651750087738037,2.6530001163482666,2.595249891281128,2.612999916,1119688000
3/20/17,2017,3,20,2.699758768081665,2.7362499237060547,2.7402501106262207,2.653249979019165,2.6695001125335693,748568000
3/21/17,2017,3,21,2.612438917160034,2.647749900817871,2.749000072479248,2.6397500038146973,2.71875,913484000
3/22/17,2017,3,22,2.6657187938690186,2.7017500400543213,2.7065000534057617,2.632499933242798,2.6364998817443848,616764000
3/23/17,2017,3,23,2.641545057296753,2.6772499084472656,2.7139999866485596,2.6675000190734863,2.6937499046325684,533940000
3/24/17,2017,3,24,2.650918722,2.6867499351501465,2.7322499752044678,2.6605000495910645,2.724250078201294,439500000
3/27/17,2017,3,27,2.670159101486206,2.706249952316284,2.710249900817871,2.5894999504089355,2.6394999027252197,506644000
3/28/17,2017,3,28,2.6563451290130615,2.6922500133514404,2.722249984741211,2.6817500591278076,2.7074999809265137,432444000
3/29/17,2017,3,29,2.647711992263794,2.683500051498413,2.712249994277954,2.6812500953674316,2.6997499465942383,349992000
3/30/17,2017,3,30,2.6985251903533936,2.734999895095825,2.75,2.684999942779541,2.6907498836517334,525532000
3/31/17,2017,3,31,2.686931848526001,2.723249912261963,2.7472500801086426,2.7100000381469727,2.725250005722046,440808000
4/3/17,2017,4,3,2.673365592956543,2.7095000743865967,2.7412500381469727,2.685499906539917,2.723750114440918,445232000
4/4/17,2017,4,4,2.4858994483947754,2.5195000171661377,2.6105000972747803,2.508500099182129,2.5850000381469727,1271280000
4/5/17,2017,4,5,2.4673995971679688,2.5007500648498535,2.5592501163482666,2.487499952316284,2.500499963760376,747048000
4/6/17,2017,4,6,2.4854061603546143,2.5190000534057617,2.53125,2.460249900817871,2.506000042,635120000
4/7/17,2017,4,7,2.474799394607544,2.5082499980926514,2.543250084,2.493000030517578,2.5255000591278076,429068000
4/10/17,2017,4,10,2.4116523265838623,2.4442501068115234,2.515749931335449,2.440000057220459,2.509000062942505,756332000
4/11/17,2017,4,11,2.420285701751709,2.453000068664551,2.4725000858306885,2.408750057220459,2.413749933242798,618148000
4/12/17,2017,4,12,2.400306224822998,2.4327499866485596,2.4674999713897705,2.427500009536743,2.453000068664551,414092000
